id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,1989,0,0,first_order,695496.4479470868,0.7390000820159912,350,1.2520991183174046,0.0,351,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8780036691146964
32,arglina,2000,0,0,first_order,2000.000000000162,29.51699995994568,14,2.538832899454505e-5,0.0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.529338153282428
33,arglinb,2000,0,0,max_time,1.824900864479483e16,120.00099992752075,100,2.0389548459442307e18,0.0,101,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4459839928526423
34,arglinc,2000,0,0,max_time,2.3455089697513136e17,120.35899996757507,83,7.298860045237585e18,0.0,84,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4045315473012027
35,arwhead,2000,0,0,first_order,0.07964289665482216,19.59999990463257,146,1.546626850621005,0.0,147,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8246786291004546
36,bdqrtic,2000,0,0,first_order,8000.543858191925,13.753000020980835,88,53.65500342399069,0.0,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.731247390088671
41,broydn7d,2000,0,0,max_time,622.1921538200419,120.01600003242493,6843,1.5748990350883576,0.0,6844,6676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8612655717248863
42,brybnd,2000,0,0,first_order,3.3943139170938252,17.676000118255615,86,1.0531285078077834,0.0,87,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.17032755492115456
45,chainwoo,2000,0,0,first_order,2.6380748624734367,0.30499982833862305,92,23.443381058233623,0.0,93,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.35057846881890087
46,chnrosnb,2000,0,0,first_order,449.347167799321,1.4930000305175781,265,2.7244505024302597,0.0,266,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8028824548144375
49,clplatea,1936,0,0,first_order,-0.01200988990564875,30.757999897003174,2903,0.00010982875328267223,0.0,2904,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8640313806385738
50,clplateb,1936,0,0,first_order,-0.005187824801701711,23.036999940872192,2372,6.944434199076196e-5,0.0,2373,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8736164249279772
51,clplatec,1936,0,0,max_time,-0.0009436694546253941,120.00300002098083,10935,0.37177773086393867,0.0,10936,10926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8554566591863036
53,cosine,2000,0,0,first_order,-1997.4821467955353,0.9170000553131104,192,0.0029955212557075833,0.0,193,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.864995659078371
54,cragglvy,2000,0,0,first_order,679.3591649111677,0.6119999885559082,56,16.44002339054122,0.0,57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16885638416241447
55,curly,2000,0,0,max_time,-200198.3787878624,120.00500011444092,8868,70.97794129742478,0.0,8869,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8608637838572436
56,curly10,2000,0,0,max_time,-200077.33511358695,120.34599995613098,371,120.17446609401613,0.0,372,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.884265918456999
57,curly20,2000,0,0,max_time,-200062.32514013513,120.23200011253357,380,129.40962048236628,0.0,381,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8886258161927997
58,curly30,2000,0,0,max_time,-200536.6485121655,120.34299993515015,373,174.98157863800935,0.0,374,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.879301277001827
59,dixmaane,1998,0,0,first_order,1.0983963426881067,11.671000003814697,81,0.08572594001913017,0.0,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.49199367503908126
60,dixmaanf,1998,0,0,first_order,1.0982700281640503,12.026000022888184,82,0.14634778990088337,0.0,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.26631238004229385
61,dixmaang,1998,0,0,first_order,1.106773245271266,5.068000078201294,39,0.2716205900498823,0.0,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25590534700476364
62,dixmaanh,1998,0,0,first_order,1.3407523242161332,7.705999851226807,54,0.6057256417398457,0.0,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16231560309092447
63,dixmaani,1998,0,0,first_order,1.0362858809351376,14.710999965667725,95,0.07008064644037855,0.0,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4486692266591065
64,dixmaanj,1998,0,0,first_order,1.065743641747737,7.474999904632568,54,0.14603166034530507,0.0,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.19096746184450641
65,dixmaank,1998,0,0,first_order,1.2556806296193659,7.694999933242798,52,0.27201606965423014,0.0,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18261616192739005
66,dixmaanl,1998,0,0,first_order,1.704429207467418,5.360000133514404,36,0.5552772468903215,0.0,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24903484531250406
67,dixmaanm,1998,0,0,first_order,1.0388278620390226,34.532999992370605,106,0.03133907939490199,0.0,107,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6576076271806698
68,dixmaann,1998,0,0,first_order,1.072386032335195,29.967000007629395,93,0.07738743120443338,0.0,94,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.46365402496966274
69,dixmaano,1998,0,0,first_order,1.0474448523033324,28.871999979019165,90,0.1261582110882867,0.0,91,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.23673135547258428
70,dixmaanp,1998,0,0,first_order,1.4299908877414043,27.093000173568726,80,0.32204048711939587,0.0,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2531009815248395
71,dixon3dq,2000,0,0,first_order,0.004949761543225308,21.613999843597412,20887,0.0004638854836872924,0.0,20888,20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8557843097535837
