id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
65,dixmaank,999,0,0,first_order,1.0968829570568013,4.039000034332275,95,0.2018070497467265,0.0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8338135587135315
66,dixmaanl,999,0,0,first_order,1.296675873041716,3.5169999599456787,82,0.4233521429624495,0.0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8139017071358499
67,dixmaanm,999,0,0,first_order,1.0518168502452572,15.210999965667725,163,0.024930843588930298,0.0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8818940123305483
68,dixmaann,999,0,0,first_order,1.0528176828571845,10.930000066757202,115,0.05870859490085366,0.0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8559467001787888
69,dixmaano,999,0,0,first_order,1.0978040232470567,8.924999952316284,99,0.1124625093436141,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8402389309266624
70,dixmaanp,999,0,0,first_order,1.2041881228334763,7.897000074386597,87,0.22552929505020813,0.0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8227546372489246
71,dixon3dq,1000,0,0,first_order,0.010111609169041592,2.3259999752044678,8708,0.0006456560172199796,0.0,8709,7638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8858926972092912
72,dqdrtic,1000,0,0,first_order,0.05531798054733458,0.07899999618530273,99,3.258984188274478,0.0,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8159150191878425
73,dqrtic,1000,0,0,first_order,1.1932523399983146e9,0.13300013542175293,78,4.617851801448512e6,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8049994563099876
74,edensch,1000,0,0,first_order,6003.285414306334,0.20199990272521973,73,0.08715489178857266,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7973421088204838
75,eg2,1000,0,0,first_order,-998.9473929905694,0.021999835968017578,16,0.02489863735773637,0.0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.694378072349547
77,engval1,1000,0,0,first_order,1108.209828494919,0.07300019264221191,73,0.37756490548706684,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7959703761995749
78,errinros,1000,0,0,first_order,1015.9608034877116,0.17300009727478027,75,58.31123982441431,0.0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8043883604500583
79,extrosnb,1000,0,0,first_order,1.5437840393291486,0.05900001525878906,65,3.561519532323693,0.0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7790432548697034
