id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,1989,0,0,first_order,695496.6119346129,2.928999900817871,1702,1.4884947529952817,0.0,1703,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
32,arglina,2000,0,0,first_order,2000.0000230811345,44.12599992752075,19,0.009608579609197523,0.0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
33,arglinb,2000,0,0,first_order,6.066011028468894e14,57.41900014877319,23,3.7174023355194374e17,0.0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
34,arglinc,2000,0,0,first_order,6.493940294927968e14,58.943000078201294,23,3.8405253212243526e17,0.0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
35,arwhead,2000,0,0,first_order,0.000711014016072653,0.8810000419616699,4,0.14286566103703727,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
36,bdqrtic,2000,0,0,max_time,8006.002509291913,120.01999998092651,767,71.06634905879177,0.0,768,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
41,broydn7d,2000,0,0,first_order,263.31014944328655,59.567999839782715,3560,0.022133959208758807,0.0,3561,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
42,brybnd,2000,0,0,first_order,0.0056350137413967265,6.178999900817871,26,0.7542130557454898,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
45,chainwoo,2000,0,0,first_order,7869.647579185738,0.32899999618530273,91,29.37396498209068,0.0,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
46,chnrosnb,2000,0,0,first_order,1823.077354342864,1.5929999351501465,287,2.872551483609598,0.0,288,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
49,clplatea,1936,0,0,max_time,-0.011930479471982912,120.00399994850159,14355,0.0007123250679635376,0.0,14356,10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
50,clplateb,1936,0,0,first_order,-0.005184048787847233,72.43299984931946,8052,0.00010143951177094793,0.0,8053,6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
51,clplatec,1936,0,0,max_time,-0.00028214734152742733,120.0090000629425,10718,0.011273052247619758,0.0,10719,10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
53,cosine,2000,0,0,first_order,-1998.999999919374,0.13400006294250488,22,0.0018116493049203485,0.0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
54,cragglvy,2000,0,0,first_order,715.9694193900883,0.6169998645782471,59,16.900391328812816,0.0,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
55,curly,2000,0,0,max_time,-200624.0079090604,120.00800013542175,12570,1.4455187521513337,0.0,12571,8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
56,curly10,2000,0,0,max_time,-200583.08655993154,120.20000004768372,466,20.048348656896035,0.0,467,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
57,curly20,2000,0,0,max_time,-198788.24523090426,120.01999998092651,447,200.24744828644137,0.0,448,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
58,curly30,2000,0,0,max_time,-198603.00750749846,120.3109998703003,435,200.01965099587727,0.0,436,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
59,dixmaane,1998,0,0,first_order,1.074583775896676,12.407999992370605,79,0.08501648336958742,0.0,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
60,dixmaanf,1998,0,0,first_order,1.0947847997825575,4.581000089645386,28,0.13420037094679618,0.0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
61,dixmaang,1998,0,0,first_order,1.1621092171338552,4.605999946594238,28,0.20895464778869785,0.0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
62,dixmaanh,1998,0,0,first_order,1.6068917562919378,4.413000106811523,27,0.5686925976829553,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
63,dixmaani,1998,0,0,first_order,1.2173103792655255,22.271000146865845,133,0.08277934376626032,0.0,134,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
64,dixmaanj,1998,0,0,first_order,1.1353497288740142,5.70199990272522,33,0.14167853588284743,0.0,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
65,dixmaank,1998,0,0,first_order,1.1404312693399556,5.303999900817871,31,0.23474948404210574,0.0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
66,dixmaanl,1998,0,0,first_order,1.4055195251596346,4.825000047683716,27,0.33528888793866585,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
67,dixmaanm,1998,0,0,first_order,1.0848074676491046,103.61300015449524,286,0.035792292305701044,0.0,287,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
68,dixmaann,1998,0,0,first_order,1.1101960607983665,24.638000011444092,69,0.0828631130969745,0.0,70,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
69,dixmaano,1998,0,0,first_order,1.3347451483851498,13.8510000705719,38,0.15872237046476972,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
70,dixmaanp,1998,0,0,first_order,1.4332468967529661,11.598999977111816,32,0.28013769262446414,0.0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
71,dixon3dq,2000,0,0,first_order,0.008674047135125741,71.18899989128113,67679,0.0006656832290424913,0.0,67680,67670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
72,dqdrtic,2000,0,0,first_order,5.611842948499685,0.12900018692016602,40,5.269751223400821,0.0,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
73,dqrtic,2000,0,0,first_order,3.1888192360883488e10,0.22099995613098145,33,4.551255810068404e7,0.0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
74,edensch,2000,0,0,first_order,12003.286416654695,0.2950000762939453,26,0.09865956523104334,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
