id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,4992,0,0,first_order,1.76229740980782e6,3.9000000953674316,319,2.225761136808892,0.0,320,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8761665624340328
32,arglina,5000,0,0,max_time,24073.486328125,147.97699999809265,2,276.21358640101033,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
33,arglinb,5000,0,0,max_time,4.517225124196921e25,172.143000125885,2,1.5845185374128445e24,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
34,arglinc,5000,0,0,max_time,4.511706055175844e25,173.50500011444092,2,1.5826004036885798e24,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
35,arwhead,5000,0,0,max_time,2.225539221603173,121.06599998474121,121,12.874921100351031,0.0,122,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5975835424353935
36,bdqrtic,5000,0,0,max_time,44162.78469719451,120.617999792099,103,40757.89553291885,0.0,104,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8806890151604398
41,broydn7d,5000,0,0,max_time,3470.152657758513,120.08700013160706,1009,7.583581061530389,0.0,1010,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8818028243259742
42,brybnd,5000,0,0,first_order,3.1091911748133936,114.3899998664856,70,1.8194945150586883,0.0,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2640022692228985
45,chainwoo,5000,0,0,first_order,17.306121440891822,2.257999897003174,94,45.90625694860954,0.0,95,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3674751798450885
46,chnrosnb,5000,0,0,first_order,1060.4250451806333,9.881999969482422,229,3.5106691266623953,0.0,230,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7950702165597425
49,clplatea,4900,0,0,max_time,-0.010105221936736433,120.09699988365173,1338,0.0046284506716987184,0.0,1339,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8828532891550653
50,clplateb,4900,0,0,max_time,-0.004484519208975919,120.0939998626709,1386,0.002497376711675985,0.0,1387,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8872681845219678
51,clplatec,4900,0,0,max_time,-7.627866444745329e-5,120.08599996566772,1035,0.022835879552925712,0.0,1036,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.884085551167796
53,cosine,5000,0,0,first_order,-4997.331828127843,52.37299990653992,1344,0.0048810275227629575,0.0,1345,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8838217038068913
54,cragglvy,5000,0,0,first_order,1703.8945292794986,3.5439999103546143,43,27.51903832147098,0.0,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.21035493641650654
55,curly,5000,0,0,max_time,-500143.2072167794,120.06900000572205,1424,42.838855590817886,0.0,1425,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8882424671805508
56,curly10,5000,0,0,max_time,-498558.1600735662,122.92700004577637,47,731.9776282113288,0.0,48,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8793729103131415
57,curly20,5000,0,0,max_time,-496998.9067239115,121.21299982070923,45,3964.865509884126,0.0,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8635589140059775
58,curly30,5000,0,0,max_time,-501204.71781917365,122.70799994468689,46,565.1082005806965,0.0,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8287657313026873
59,dixmaane,4998,0,0,first_order,1.2460767050409316,89.17700004577637,81,0.13474935639980087,0.0,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.49194970135214594
60,dixmaanf,4998,0,0,first_order,1.2477308247165677,91.67199993133545,82,0.23176999022714656,0.0,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2658843597341039
61,dixmaang,4998,0,0,first_order,1.268314891335918,39.1949999332428,39,0.4361147463420413,0.0,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2558790462815171
62,dixmaanh,4998,0,0,first_order,1.85910031323863,56.54099988937378,52,0.9601373438891149,0.0,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16835023111345446
63,dixmaani,4998,0,0,first_order,1.0907062313025007,111.41199994087219,95,0.1107715678835896,0.0,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4486283945647992
64,dixmaanj,4998,0,0,first_order,1.1658362587689426,53.95299983024597,51,0.21529404522973514,0.0,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.20403366066401973
65,dixmaank,4998,0,0,first_order,1.5985398462301021,53.18599987030029,48,0.4487980854675362,0.0,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.20358270901611344
66,dixmaanl,4998,0,0,first_order,2.7549751217877834,41.236000061035156,36,0.8774174406330891,0.0,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24900564479406675
67,dixmaanm,4998,0,0,max_time,7.336341196502757,120.00999999046326,46,2.6516227493248024,0.0,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.33720404723525577
68,dixmaann,4998,0,0,max_time,4.842332106009331,121.54699993133545,49,2.0021371518321933,0.0,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.23412153605434716
69,dixmaano,4998,0,0,max_time,1.6107143215517457,121.11299991607666,52,0.5946854960837883,0.0,53,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.19477374332527633
70,dixmaanp,4998,0,0,max_time,4.258039417485145,121.53999996185303,48,1.939555603801915,0.0,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18651167470456195
71,dixon3dq,5000,0,0,max_time,0.006315345273527946,120.00699996948242,15088,0.08834362215098196,0.0,15089,15013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8560918386584353
