id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax,avgsatβ
55,curly,100,0,0,first_order,-10031.62902413151,3.7230000495910645,81120,0.0010080017228692084,0.0,81121,81098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
56,curly10,100,0,0,max_time,-10031.629004298771,60.00099992752075,54413,0.5655692361292163,0.0,54414,54399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
57,curly20,100,0,0,max_time,-10031.629016887111,60.00100016593933,54168,0.4510674275359891,0.0,54169,54154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
58,curly30,100,0,0,max_time,-10031.626848995615,60.00099992752075,52555,15.335823233217909,0.0,52556,52544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
59,dixmaane,99,0,0,first_order,1.0000109306279614,0.07999992370605469,190,0.006344666046887876,0.0,191,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
60,dixmaanf,99,0,0,first_order,1.0000049717014152,0.10500001907348633,202,0.003916300028627485,0.0,203,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
61,dixmaang,99,0,0,first_order,1.0000449474162096,0.07899999618530273,189,0.01251978306886571,0.0,190,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
62,dixmaanh,99,0,0,first_order,1.0029295169660015,0.031999826431274414,81,0.09578684959690713,0.0,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
63,dixmaani,99,0,0,first_order,1.0003338783009645,0.372999906539917,731,0.008174641486989336,0.0,732,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
64,dixmaanj,99,0,0,first_order,1.0002110571184555,0.13299989700317383,236,0.0091495551553939,0.0,237,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
65,dixmaank,99,0,0,first_order,1.0006172233355881,0.023000001907348633,63,0.024638994351789553,0.0,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
66,dixmaanl,99,0,0,first_order,1.0003465213884613,0.028999805450439453,72,0.022749338436940447,0.0,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
67,dixmaanm,99,0,0,first_order,1.0007319713312939,0.6030001640319824,579,0.004065249627650027,0.0,580,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
68,dixmaann,99,0,0,first_order,1.0002589454798914,0.31800007820129395,300,0.011410878177623549,0.0,301,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
69,dixmaano,99,0,0,first_order,1.0021061406621554,0.06299996376037598,69,0.03496239969533476,0.0,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
70,dixmaanp,99,0,0,first_order,1.0002030304850091,0.5759999752044678,555,0.009012157025974974,0.0,556,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
71,dixon3dq,100,0,0,first_order,8.856130644260413e-8,0.6359999179840088,48827,0.00044519533858708356,0.0,48828,48816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
72,dqdrtic,100,0,0,first_order,4.117450117002283e-5,0.003000020980834961,227,0.10532503895391271,0.0,228,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
73,dqrtic,100,0,0,first_order,641.3055337143358,0.0009999275207519531,65,426.9931707641571,0.0,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
74,edensch,100,0,0,first_order,603.2845921664839,0.006000041961669922,157,0.002750616893975533,0.0,158,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
75,eg2,100,0,0,first_order,-98.94740265544279,0.003000020980834961,116,0.002282047710032044,0.0,117,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
77,engval1,100,0,0,first_order,109.08813615053559,0.0019998550415039062,114,0.000530495372432719,0.0,115,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
78,errinros,100,0,0,first_order,84.04963547459283,0.005000114440917969,129,16.525752223410223,0.0,130,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
79,extrosnb,100,0,0,first_order,0.004144126195164352,0.2369999885559082,16814,0.9869238681230708,0.0,16815,16804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
80,fletcbv2,100,0,0,first_order,-0.5140065687174545,0.2720000743865967,7929,2.130606918586534e-5,0.0,7930,7928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
81,fletcbv3,100,0,0,first_order,-2.0454324367405685,0.00800013542175293,173,5.293815896133994e-5,0.0,174,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
82,fletchcr,100,0,0,first_order,3.471207387107558e-8,0.12100005149841309,7929,0.010977004642201645,0.0,7930,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
83,fminsrf2,100,0,0,first_order,100.0000000403208,1.055999994277954,39119,0.0024754046781526587,0.0,39120,39105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
84,freuroth,100,0,0,first_order,11964.577447790614,0.26399993896484375,6514,0.5634706596075407,0.0,6515,6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
86,genhumps,100,0,0,first_order,0.008486870929648588,1.9579999446868896,37244,0.08319720305606708,0.0,37245,37222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
87,genrose,100,0,0,first_order,1.0000000247607044,0.24399995803833008,13511,0.008060106898533582,0.0,13512,13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
88,genrose_nash,100,0,0,first_order,1.0000000500982442,0.10699987411499023,6066,0.006871163900251725,0.0,6067,6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
196,indef,100,0,0,first_order,-10007.252060670431,30.39800000190735,72670,0.0011930634584819914,0.0,72671,72654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
199,liarwhd,100,0,0,first_order,0.0005181474976263072,0.02200007438659668,1420,0.9233742759621698,0.0,1421,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
204,morebv,100,0,0,first_order,6.208344347384614e-5,3.062000036239624,178710,0.00012867852072606079,0.0,178711,178700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
206,ncb20,100,0,0,max_time,170.04426891636805,60.00100016593933,272506,0.21349864041912703,0.0,272507,272495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
207,ncb20b,100,0,0,first_order,196.68016383754264,3.3919999599456787,17761,0.0015732068971755263,0.0,17762,17747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
208,noncvxu2,100,0,0,first_order,232.8509393295568,16.871999979019165,15809,0.35237270737188914,0.0,15810,15799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
209,noncvxun,100,0,0,first_order,231.7218956231919,2.671999931335449,2568,0.6776133655949462,0.0,2569,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
210,nondia,100,0,0,first_order,0.006760830723826506,0.002000093460083008,95,1.8687408073407896,0.0,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
211,nondquar,100,0,0,first_order,0.00012150669181484666,0.500999927520752,1657,0.004397547346626932,0.0,1658,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
224,penalty2,100,0,0,first_order,97096.25207312152,0.016000032424926758,15,9.911883779856627,0.0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
225,penalty3,100,0,0,first_order,1.0000060196308316,0.3809998035430908,1549,10.797820329137403,0.0,1550,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
231,powellsg,100,0,0,first_order,0.00029448956226908274,0.056999921798706055,3632,0.2268306117072851,0.0,3633,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
232,power,100,0,0,first_order,13.701566012553004,0.0,17,176.20683635489405,0.0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
233,quartc,100,0,0,first_order,641.3055337143358,0.0009999275207519531,65,426.9931707641571,0.0,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
236,sbrybnd,100,0,0,max_time,383.84308157334954,60.00100016593933,121184,116736.27760060078,0.0,121185,121174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
237,schmvett,100,0,0,first_order,-293.9999999145761,0.009000062942504883,198,0.0013931858526275076,0.0,199,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
238,scosine,100,0,0,max_time,-0.05436021779595504,60.00099992752075,2481581,50367.608249391,0.0,2481582,2481561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
239,sinquad,100,0,0,max_time,0.00016717196294297888,60.01200008392334,106339,0.06238698988244775,0.0,106340,106328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
240,sparsine,100,0,0,first_order,0.0008729548706631742,1.3980000019073486,1252,0.3435815141726327,0.0,1253,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
241,sparsqur,100,0,0,first_order,0.0001408785371481695,0.0710000991821289,49,0.005910471205286563,0.0,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
242,spmsrtls,100,0,0,first_order,1.3783580650164962e-9,0.01900005340576172,383,0.0002566548871599799,0.0,384,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
243,srosenbr,100,0,0,first_order,9.48797255149885e-6,0.09400010108947754,8355,0.013506500020512858,0.0,8356,8346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
252,tointgss,100,0,0,first_order,9.607844113233565,0.059999942779541016,158,0.004382729131142032,0.0,159,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
253,tquartic,100,0,0,first_order,1.1659800453597961e-10,2.74399995803833,184032,0.00018116162761560851,0.0,184033,184013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
258,tridia,100,0,0,first_order,1.8057062459394007e-5,0.026999950408935547,1959,0.10502391986271488,0.0,1960,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
259,vardim,100,0,0,first_order,934962.7060117325,0.0010001659393310547,33,6.994015155560994e7,0.0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
260,woods,100,0,0,first_order,0.005385602841432882,0.037999868392944336,3093,0.8351398646286055,0.0,3094,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
