id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,988,0,0,first_order,339896.14968500484,1.0530002117156982,2079,1.0295698659494787,0.0,2080,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
32,arglina,1000,0,0,first_order,1000.0000115406003,6.247999906539917,19,0.006794291799240885,0.0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
33,arglinb,1000,0,0,first_order,4.850849647013526e12,7.271999835968018,22,4.157679929932867e15,0.0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
34,arglinc,1000,0,0,first_order,5.557315686743502e12,7.542999982833862,22,4.4368181909097355e15,0.0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
35,arwhead,1000,0,0,first_order,0.0014105211986135124,0.2239999771118164,4,0.1866746689817313,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
36,bdqrtic,1000,0,0,first_order,3987.7210452189806,17.402999877929688,418,27.9056099409246,0.0,419,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
41,broydn7d,1000,0,0,first_order,182.1355968758471,14.302000045776367,3275,0.015858950693375028,0.0,3276,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
42,brybnd,1000,0,0,first_order,0.006912500875374561,1.4709999561309814,24,0.8391779581382687,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
45,chainwoo,1000,0,0,first_order,3936.8815117170047,0.09500002861022949,85,21.163894806347255,0.0,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
46,chnrosnb,1000,0,0,max_time,446.88588461155115,60.00200009346008,41568,3.5064091511085094,0.0,41569,29244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
49,clplatea,961,0,0,first_order,-0.01149018732452295,24.35699987411499,9669,0.00010993373114897629,0.0,9670,8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
50,clplateb,961,0,0,first_order,-0.005293186217588759,9.668999910354614,4403,0.00010146465961012581,0.0,4404,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
51,clplatec,961,0,0,max_time,-0.0008841779279096444,60.00099992752075,23979,0.00789515779726556,0.0,23980,22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
53,cosine,1000,0,0,first_order,-998.9999999438369,0.03900003433227539,23,0.0015208187359359135,0.0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
54,cragglvy,1000,0,0,first_order,357.43038311589453,0.17599987983703613,59,12.024234722786526,0.0,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
55,curly,1000,0,0,max_time,-100310.41483903563,60.00200009346008,24891,1.0488972132052024,0.0,24892,16787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
56,curly10,1000,0,0,max_time,-100282.53456301216,60.04400014877319,909,10.893177157623223,0.0,910,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
57,curly20,1000,0,0,max_time,-99166.70798859296,60.00699996948242,896,96.81321440605467,0.0,897,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
58,curly30,1000,0,0,max_time,-99283.59309386695,60.00600004196167,870,101.94563529598001,0.0,871,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
59,dixmaane,999,0,0,first_order,1.037142449022151,3.2309999465942383,79,0.059953039895916084,0.0,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
60,dixmaanf,999,0,0,first_order,1.048408873770877,1.128999948501587,27,0.09453327532594888,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
