id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,91,0,0,first_order,20945.07723061305,0.006999969482421875,579,0.2287148335787715,0.0,580,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.870030851292282
32,arglina,100,0,0,first_order,100.0000027955411,0.0409998893737793,35,0.003343974363846437,0.0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6452422107082582
33,arglinb,100,0,0,first_order,674874.0892389076,0.06500005722045898,42,1.5664555750210185e9,0.0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6922536014378775
34,arglinc,100,0,0,first_order,395156.79973910376,0.023000001907348633,21,1.1631433426595297e9,0.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5129455641735109
35,arwhead,100,0,0,first_order,0.00010311889583825007,0.012000083923339844,24,0.06418519281077566,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6818229066899155
36,bdqrtic,100,0,0,first_order,378.90775930530634,0.056999921798706055,78,2.7892807846822256,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8221881289658296
41,broydn7d,100,0,0,first_order,35.132419231441695,0.12000012397766113,1829,0.005045829319542803,0.0,1830,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8845747160992061
42,brybnd,100,0,0,first_order,0.0003502573248835209,0.04999995231628418,60,0.2634815539243599,0.0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7799754555035483
45,chainwoo,100,0,0,first_order,5.57641786212719,0.002000093460083008,110,6.5453156865850595,0.0,111,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8375601858537804
46,chnrosnb,100,0,0,first_order,0.14675516630636876,0.046000003814697266,1912,0.5811546080025929,0.0,1913,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8760679646092393
49,clplatea,100,0,0,first_order,-0.00914521270743353,0.005000114440917969,119,0.00010520265963413215,0.0,120,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.868975855005257
50,clplateb,100,0,0,first_order,-0.006200765545614356,0.003999948501586914,100,8.407221678447753e-5,0.0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8759767001660027
51,clplatec,100,0,0,first_order,-0.005113889260048785,0.3020000457763672,8878,0.00010910376845342282,0.0,8879,7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.880317223208159
53,cosine,100,0,0,first_order,-98.9999999774879,0.003000020980834961,130,0.0007796750429630262,0.0,131,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8686096173857117
54,cragglvy,100,0,0,first_order,34.25364811498711,0.003000020980834961,68,3.443328317786214,0.0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7969518283730147
55,curly,100,0,0,first_order,-10031.629022452089,0.4029998779296875,10222,0.0013773550814231159,0.0,10223,8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8749455113711149
56,curly10,100,0,0,first_order,-10031.629022452089,9.472999811172485,10222,0.0013773550814231159,0.0,10223,8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8749455113711149
57,curly20,100,0,0,first_order,-10031.629022303663,11.576000213623047,12201,0.0026351554084300868,0.0,12202,10658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8848363516334714
58,curly30,100,0,0,first_order,-10031.629020407056,17.733999967575073,18276,0.0046395835411141995,0.0,18277,15844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8846636285171507
59,dixmaane,99,0,0,first_order,1.0039556969865957,0.06500005722045898,135,0.019402654901715357,0.0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8681072490827253
60,dixmaanf,99,0,0,first_order,1.0098823126928385,0.04699993133544922,108,0.03385740856636829,0.0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8464866381654991
61,dixmaang,99,0,0,first_order,1.0173670962721646,0.04700016975402832,91,0.0654683175368291,0.0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8276031704457759
62,dixmaanh,99,0,0,first_order,1.0329597689610868,0.03500008583068848,75,0.13224587404761562,0.0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8005580907312005
63,dixmaani,99,0,0,first_order,1.0130190941380974,0.06800007820129395,134,0.01868052559920521,0.0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8661752304966237
64,dixmaanj,99,0,0,first_order,1.0052308133878816,0.05900001525878906,103,0.032749465304319034,0.0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8450849097023134
65,dixmaank,99,0,0,first_order,1.0093346292711327,0.03900003433227539,89,0.06354422259062496,0.0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8265932730591226
66,dixmaanl,99,0,0,first_order,1.0286278751078255,0.04900002479553223,77,0.13373372069454584,0.0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8057905384393463
67,dixmaanm,99,0,0,first_order,1.0051347525416754,0.15900015830993652,157,0.007849906205628386,0.0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8793604927755161
68,dixmaann,99,0,0,first_order,1.0049936034082634,0.11500000953674316,116,0.018453424041842893,0.0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8568526608177532
69,dixmaano,99,0,0,first_order,1.0086299154652698,0.10600018501281738,94,0.03416410596813482,0.0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8350915972321535
70,dixmaanp,99,0,0,first_order,1.01815032870076,0.08500003814697266,82,0.06908901897003514,0.0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8158684125937411
71,dixon3dq,100,0,0,first_order,0.0002283287834942305,0.04999995231628418,4439,0.0006592705958993443,0.0,4440,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8865984770050664
72,dqdrtic,100,0,0,first_order,0.13808068447435168,0.002000093460083008,96,0.8215584799764507,0.0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8310625274913468
73,dqrtic,100,0,0,first_order,9827.942461793593,0.0009999275207519531,73,1266.3243406492986,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7962522528207758
74,edensch,100,0,0,first_order,603.2846360869713,0.0019998550415039062,68,0.028608832147901785,0.0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7902553040964421
75,eg2,100,0,0,first_order,-98.94740258166186,0.0,16,0.004445896132099556,0.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7421110802301405
77,engval1,100,0,0,first_order,109.08897202742135,0.0009999275207519531,74,0.11406525825839219,0.0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7972484920617294
78,errinros,100,0,0,first_order,101.6678345066874,0.0019998550415039062,70,18.577523958056762,0.0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7958898220428808
79,extrosnb,100,0,0,first_order,0.20433807238511897,0.0009999275207519531,103,1.0149668354306787,0.0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8313879670771082
80,fletcbv2,100,0,0,first_order,-0.5140042688931898,0.03399991989135742,1158,9.954253645598844e-5,0.0,1159,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8865621351462778
81,fletcbv3,100,0,0,first_order,-2.0438360664787907,0.003000020980834961,71,9.630667456418059e-5,0.0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8699421228498684
82,fletchcr,100,0,0,first_order,0.0003372809768626811,0.016000032424926758,1186,0.026752023766593976,0.0,1187,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.889034405299589
83,fminsrf2,100,0,0,first_order,100.00076303204877,0.13899993896484375,5358,0.008496796292668859,0.0,5359,4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8817269937610435
84,freuroth,100,0,0,first_order,11964.728675874496,0.026999950408935547,747,0.6267273058633831,0.0,748,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8851334772096555
86,genhumps,100,0,0,first_order,0.03239304406490144,0.45799994468688965,9496,0.07102163577147619,0.0,9497,8473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8830548228395183
87,genrose,100,0,0,first_order,1.0000262680318712,0.019999980926513672,1170,0.013270164151784145,0.0,1171,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8886392325449239
88,genrose_nash,100,0,0,first_order,1.0000003661922334,0.024000167846679688,1389,0.012971360402354972,0.0,1390,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8863217121415041
