id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax,avgsatβ
56,curly10,2000,0,0,max_time,-199894.7641082724,120.25899982452393,309,3091.7865272216586,0.0,310,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
57,curly20,2000,0,0,max_time,-198047.70191647272,120.15400004386902,302,9347.255147212747,0.0,303,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
58,curly30,2000,0,0,max_time,-199728.18882555884,120.27099990844727,302,9676.894885182111,0.0,303,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
59,dixmaane,1998,0,0,max_time,1.2717999107319504,120.02799987792969,750,1.0325033817673297,0.0,751,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
60,dixmaanf,1998,0,0,first_order,1.00095627226394,17.733999967575073,122,0.022563041574937985,0.0,123,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
61,dixmaang,1998,0,0,first_order,1.0008352356473913,11.180999994277954,78,0.014052233706930572,0.0,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
62,dixmaanh,1998,0,0,first_order,1.0009147096281936,9.59500002861023,70,0.0209543320737994,0.0,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
63,dixmaani,1998,0,0,first_order,1.0262537273428975,86.42600011825562,512,0.009203722715079698,0.0,513,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
64,dixmaanj,1998,0,0,first_order,1.0002960679848716,51.164000034332275,307,0.0248684996811737,0.0,308,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
65,dixmaank,1998,0,0,first_order,1.006390950597898,14.006999969482422,87,0.02763164194695357,0.0,88,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
66,dixmaanl,1998,0,0,first_order,1.0492812865344268,14.676000118255615,94,0.43729479679855626,0.0,95,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
67,dixmaanm,1998,0,0,max_time,2.398593140899238,120.34999990463257,335,2.3160694265372386,0.0,336,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
68,dixmaann,1998,0,0,first_order,1.0057065840878996,98.14699983596802,277,0.08340794545018206,0.0,278,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
69,dixmaano,1998,0,0,max_time,1.1945945469154486,120.05299997329712,339,0.8897729645623778,0.0,340,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
70,dixmaanp,1998,0,0,first_order,1.0251274574132847,50.6470000743866,146,0.27926804634515623,0.0,147,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
71,dixon3dq,2000,0,0,max_time,0.006696858510090088,120.00100016593933,113785,0.044185731532386516,0.0,113786,113779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
72,dqdrtic,2000,0,0,first_order,0.014219311362121415,0.5580000877380371,195,3.053845303466967,0.0,196,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
73,dqrtic,2000,0,0,first_order,4.1772030870317245e8,0.6619999408721924,107,2.242779536326769e6,0.0,108,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
74,edensch,2000,0,0,first_order,12003.284675644716,1.1019999980926514,112,0.06583503359704997,0.0,113,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
75,eg2,2000,0,0,first_order,-1998.9473927141062,0.31799983978271484,71,0.01699623970985214,0.0,72,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
77,engval1,2000,0,0,first_order,2218.313220737069,0.2689998149871826,82,0.05397333847279792,0.0,83,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
78,errinros,2000,0,0,first_order,1599.4698913638938,8.708999872207642,998,36.39159724821557,0.0,999,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
79,extrosnb,2000,0,0,first_order,0.36205824543494575,0.46700000762939453,218,2.991366001007065,0.0,219,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
80,fletcbv2,2000,0,0,first_order,-0.5006699581879235,0.0,0,1.7424497355561687e-5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NaN,0.0
81,fletcbv3,2000,0,0,first_order,-16065.25199943647,1.8640000820159912,163,4.146521972047944e-5,0.0,164,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
82,fletchcr,2000,0,0,max_time,0.00014978224919963876,120.00300002098083,45370,0.4630849660900289,0.0,45371,45359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
83,fminsrf2,1936,0,0,max_time,100.01967700647005,120.007000207901,15698,0.28086480393440755,0.0,15699,15688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
84,freuroth,2000,0,0,first_order,243142.08419684018,48.25600004196167,4252,1.4464423694631536,0.0,4253,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
86,genhumps,2000,0,0,max_time,1244.9648418611132,120.00500011444092,6586,111.02993073365687,0.0,6587,6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
87,genrose,2000,0,0,max_time,639.5189355042439,120.00300002098083,39985,262.8710429546542,0.0,39986,39982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
88,genrose_nash,2000,0,0,max_time,641.1174117467747,120.00200009346008,41444,262.8469515199637,0.0,41445,41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
196,indef,2000,0,0,max_time,-83770.08427756718,120.0569999217987,835,1262.4855216597582,0.0,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
199,liarwhd,2000,0,0,first_order,0.06021293854239912,49.479000091552734,17052,14.54064169372298,0.0,17053,17044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
204,morebv,2000,0,0,max_time,0.00013416666546077296,120.00300002098083,23101,0.011673633434890232,0.0,23102,23093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
206,ncb20,2000,0,0,max_time,619.2429255725984,120.01400017738342,1552,0.16867423836822526,0.0,1553,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
207,ncb20b,2000,0,0,max_time,3139.4835910709453,120.00099992752075,1526,2.0971571685302144,0.0,1527,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
208,noncvxu2,2000,0,0,max_time,1.3554819371781817e7,120.33200001716614,310,22055.575719899774,0.0,311,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
209,noncvxun,2000,0,0,max_time,3.5450110299316626e6,120.04900002479553,312,12674.132593034008,0.0,313,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
210,nondia,2000,0,0,first_order,0.0033839646332143743,0.11299991607666016,62,51.94673077540361,0.0,63,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
211,nondquar,2000,0,0,max_time,0.05351794127613206,120.08299994468689,1190,2.5685270226051173,0.0,1191,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
224,penalty2,2000,0,0,small_step,1.0451640378948254e170,0.5090000629425049,54,1.3267249714073226e82,0.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NaN,0.0
225,penalty3,2000,0,0,max_time,4208.832662274641,120.0329999923706,1697,7.850940194123763e6,0.0,1698,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
231,powellsg,2000,0,0,first_order,0.12480838409179189,1.7609999179840088,610,0.5925080628219879,0.0,611,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
232,power,2000,0,0,first_order,631637.6392613965,0.0410001277923584,22,1.5787175381769089e6,0.0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
233,quartc,2000,0,0,first_order,4.1772030870317245e8,0.6670000553131104,107,2.242779536326769e6,0.0,108,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
236,sbrybnd,2000,0,0,max_time,14864.160910998577,120.14800000190735,742,17055.882538660375,0.0,743,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
237,schmvett,2000,0,0,first_order,-5982.7418902136205,1.2160000801086426,110,0.004157951320883409,0.0,111,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
238,scosine,2000,0,0,max_time,343.2842842316268,120.00300002098083,19856,520714.89688539103,0.0,19857,19839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
239,sinquad,2000,0,0,max_time,0.1991211150475181,120.14900016784668,613,17.512436282095774,0.0,614,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
240,sparsine,2000,0,0,max_time,27054.619548037987,120.32500004768372,274,44957.50655641161,0.0,275,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
241,sparsqur,2000,0,0,first_order,0.0169788028872718,61.07200002670288,149,0.1992065918264936,0.0,150,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
242,spmsrtls,1999,0,0,first_order,6.905922975096311,7.921000003814697,487,0.0026220131480331117,0.0,488,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
243,srosenbr,2000,0,0,first_order,0.0001217312411648389,11.282000064849854,7124,0.18331125079459634,0.0,7125,7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
252,tointgss,2000,0,0,first_order,9.98004032761605,44.87100005149841,304,0.009263239999445361,0.0,305,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
253,tquartic,2000,0,0,max_time,0.5803003265049639,120.00200009346008,49037,3.275302961423804,0.0,49038,49031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
258,tridia,2000,0,0,first_order,0.006546722024377882,59.805999994277954,20444,5.723017448205617,0.0,20445,20431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
259,vardim,2000,0,0,first_order,6.331844280449251e18,0.05900001525878906,25,2.6082838552942383e19,0.0,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
260,woods,2000,0,0,first_order,0.42413962349239476,2.375999927520752,1184,23.123866113999004,0.0,1185,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
