id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,1989,0,0,first_order,695496.0582283385,1.3050000667572021,534,1.1917035704896222,0.0,535,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.861910893170614
32,arglina,2000,0,0,max_time,2121.1920184796686,121.6949999332428,55,22.017449305463245,0.0,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8011752029462924
33,arglinb,2000,0,0,max_time,9.181381561764816e19,121.38499999046326,69,1.4462453906371464e20,0.0,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7036636466448772
34,arglinc,2000,0,0,max_time,4.5007059350108243e17,122.03800010681152,68,1.011059714145458e19,0.0,69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7004372449000296
35,arwhead,2000,0,0,first_order,0.00025828896665913703,25.098000049591064,212,1.3738513000238357,0.0,213,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6313998444914496
36,bdqrtic,2000,0,0,first_order,8000.744281502466,22.865999937057495,169,59.91927948530034,0.0,170,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7146020813492097
41,broydn7d,2000,0,0,first_order,450.163461802271,27.657999992370605,1702,0.021086841480238296,0.0,1703,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8651422473419208
42,brybnd,2000,0,0,first_order,15.276627528107941,42.22599983215332,217,1.1451005912865766,0.0,218,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7677439119179682
45,chainwoo,2000,0,0,first_order,12.68745683246869,0.9300000667572021,289,13.250301468397783,0.0,290,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8428266153323872
46,chnrosnb,2000,0,0,first_order,3.9839356672666146,3.421999931335449,604,2.4502701537024723,0.0,605,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8452923801049251
49,clplatea,1936,0,0,first_order,-0.012014318490066333,66.82400012016296,5919,9.802250627257039e-5,0.0,5920,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8568423694824803
50,clplateb,1936,0,0,first_order,-0.005187856654101944,22.60700011253357,2029,6.00816687115882e-5,0.0,2030,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.858246148409444
51,clplatec,1936,0,0,max_time,-0.0009471447773240397,120.00200009346008,10789,0.3717391020681973,0.0,10790,10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8573012105661676
53,cosine,2000,0,0,first_order,-1996.8136020281609,4.111999988555908,657,0.002339632242216944,0.0,658,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8581928459710118
54,cragglvy,2000,0,0,first_order,691.1440141423088,1.6140000820159912,162,14.840820087901482,0.0,163,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.624780119193191
55,curly,2000,0,0,max_time,-200083.6848580975,120.00200009346008,8376,285.30439801550426,0.0,8377,8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8562891820800561
56,curly10,2000,0,0,max_time,-196140.41127488765,120.20700001716614,308,9179.168987019002,0.0,309,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8634355945886492
