id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,988,0,0,first_order,339896.0400483935,0.33699989318847656,532,0.9435586640953483,0.0,533,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.882202026036204
32,arglina,1000,0,0,first_order,1000.0000188787994,4.755999803543091,22,0.008689943065771243,0.0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6187164566129663
33,arglinb,1000,0,0,first_order,3.277545944263555e11,5.125999927520752,25,1.0807283396228469e15,0.0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6454455796777518
34,arglinc,1000,0,0,first_order,5.961861114069549e12,5.8420000076293945,24,4.595470962034653e15,0.0,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6866284538918417
35,arwhead,1000,0,0,first_order,0.0012646221499110766,0.31099987030029297,16,0.7721691046137569,0.0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4489304402148448
36,bdqrtic,1000,0,0,first_order,3986.9122208785666,2.322999954223633,56,29.818409390544588,0.0,57,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8151414191762575
41,broydn7d,1000,0,0,first_order,194.6682829917191,5.427000045776367,1285,0.013442401724976245,0.0,1286,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8826217533254521
42,brybnd,1000,0,0,first_order,0.00028679059505688044,1.1030001640319824,26,0.22864878822564175,0.0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5574182169770833
45,chainwoo,1000,0,0,first_order,7.837592058169049,0.056999921798706055,65,18.809519881740584,0.0,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7692789004069749
46,chnrosnb,1000,0,0,first_order,0.376840595361268,26.186000108718872,19021,2.035611657258523,0.0,19022,16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8698219090477678
49,clplatea,961,0,0,first_order,-0.011490858632911636,5.958000183105469,2464,0.00010859037971385483,0.0,2465,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.876955349776424
50,clplateb,961,0,0,first_order,-0.005294072710760335,2.427000045776367,984,0.00010016343103727806,0.0,985,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8829052042307924
51,clplatec,961,0,0,max_time,-0.002182069716907265,60.00200009346008,25931,0.007976728209929325,0.0,25932,22229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8756234413707401
53,cosine,1000,0,0,first_order,-998.9999998739727,0.04200005531311035,44,0.001899311968856549,0.0,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6980109930516298
54,cragglvy,1000,0,0,first_order,352.8179403481739,0.1770000457763672,53,10.725436284379587,0.0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7515129673668831
55,curly,1000,0,0,max_time,-100314.21196605383,60.00099992752075,18965,0.429048750323719,0.0,18966,16477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8797307008358322
56,curly10,1000,0,0,max_time,-100299.56078420489,60.00800013542175,693,5.574965644068428,0.0,694,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.879647357673335
57,curly20,1000,0,0,max_time,-100277.01290794578,60.026000022888184,695,20.703125497366567,0.0,696,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8821869129481353
58,curly30,1000,0,0,max_time,-100246.79648259263,60.007000207901,687,32.07098483548929,0.0,688,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8795745591720997
59,dixmaane,999,0,0,first_order,1.0090557306456818,3.361999988555908,90,0.060700461183551185,0.0,91,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8084712118566273
60,dixmaanf,999,0,0,first_order,1.0065458778180312,2.062000036239624,57,0.09518991328184989,0.0,58,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7344830774481057
61,dixmaang,999,0,0,first_order,1.0382176590566452,1.562999963760376,43,0.16190850464911383,0.0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6940959491927259
62,dixmaanh,999,0,0,first_order,1.0643470533458863,1.4500000476837158,38,0.2547479652560213,0.0,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6614921664474581
63,dixmaani,999,0,0,first_order,1.0406833447179002,4.034999847412109,101,0.053132824676816584,0.0,102,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.815975146091933
64,dixmaanj,999,0,0,first_order,1.008381296550965,2.4260001182556152,61,0.10012385193098876,0.0,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7495942706256835
65,dixmaank,999,0,0,first_order,1.028631391942863,2.052999973297119,51,0.19670089652936668,0.0,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7163430531493296
66,dixmaanl,999,0,0,first_order,1.153317215136673,1.438999891281128,35,0.3764552488593397,0.0,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6512766095146894
67,dixmaanm,999,0,0,first_order,1.028728223947164,11.428999900817871,134,0.024985805827093102,0.0,135,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8403802496433588
68,dixmaann,999,0,0,first_order,1.0161229215219507,5.920000076293945,71,0.05188171935280335,0.0,72,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7752145829919185
69,dixmaano,999,0,0,first_order,1.0369782738829234,3.697000026702881,45,0.10457553039819474,0.0,46,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.692640458726824
70,dixmaanp,999,0,0,first_order,1.0330379225572763,3.433000087738037,42,0.13854364477510153,0.0,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6650854616714262
71,dixon3dq,1000,0,0,first_order,0.01011176068417768,2.7340002059936523,10373,0.0006563655555585223,0.0,10374,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8800541696258823
72,dqdrtic,1000,0,0,first_order,0.7543068024702609,0.03299999237060547,48,3.5623807276167305,0.0,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7869065522321212
73,dqrtic,1000,0,0,first_order,8.009552394025458e7,0.059999942779541016,35,705187.9360115702,0.0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6823348675356096
74,edensch,1000,0,0,first_order,6003.284834399618,0.1099998950958252,48,0.08345682158591541,0.0,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7246655456294603
