id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,91,0,0,first_order,20945.07841463481,0.005000114440917969,434,0.22572602822093257,0.0,435,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8772713901416469
32,arglina,100,0,0,first_order,100.00000000007954,0.009999990463256836,8,1.784934572981731e-5,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7592757272693722
33,arglinb,100,0,0,first_order,584374.6675695019,0.013000011444091797,12,1.4576388103156571e9,0.0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5640501935925499
34,arglinc,100,0,0,first_order,219122.0924007262,0.016000032424926758,13,8.661019537205955e8,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5285498471321189
35,arwhead,100,0,0,first_order,2.0508040130096106e-5,0.016000032424926758,36,0.07211545903333821,0.0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11096543808229781
36,bdqrtic,100,0,0,first_order,378.88019557794644,0.051999807357788086,84,2.8714910500084674,0.0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5274440836773514
41,broydn7d,100,0,0,first_order,35.1386099940447,0.21599984169006348,2580,0.005465764991901543,0.0,2581,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8854982225068624
42,brybnd,100,0,0,first_order,0.0004358700237301565,0.06599998474121094,94,0.2501250487535384,0.0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5415863525505222
45,chainwoo,100,0,0,first_order,1.8715859130456347,0.002000093460083008,98,7.013418265587711,0.0,99,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.38035851186474157
46,chnrosnb,100,0,0,first_order,0.17712478543818366,0.04399991035461426,2075,0.6281168843788251,0.0,2076,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.887853588784332
49,clplatea,100,0,0,first_order,-0.009145079127049162,0.003999948501586914,106,0.0001056365619046499,0.0,107,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8079882420362237
50,clplateb,100,0,0,first_order,-0.00620072494298689,0.003000020980834961,74,8.778170506955034e-5,0.0,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7667857229179352
51,clplatec,100,0,0,first_order,-0.005113810037133114,0.19700002670288086,6657,0.0001094140039643288,0.0,6658,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8944319372640497
53,cosine,100,0,0,first_order,-98.99999999117372,0.003999948501586914,162,0.0008157022160669602,0.0,163,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8776607449115377
54,cragglvy,100,0,0,first_order,34.366278953197835,0.003000020980834961,73,3.555423967998486,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.45423378794239216
55,curly,100,0,0,first_order,-10031.629022388179,0.30299997329711914,8817,0.0013870914989142485,0.0,8818,6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8972424749116444
56,curly10,100,0,0,first_order,-10031.629022388179,7.710999965667725,8817,0.0013870914989142485,0.0,8818,6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8972424749116444
57,curly20,100,0,0,first_order,-10031.629022142984,15.611000061035156,16497,0.0028305587029807955,0.0,16498,13467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8621693627529405
58,curly30,100,0,0,first_order,-10031.629020090313,14.319999933242798,15630,0.004670508687761065,0.0,15631,12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.892728952
59,dixmaane,99,0,0,first_order,1.0029808032594498,0.06400012969970703,140,0.01872064255470805,0.0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7362352574885569
60,dixmaanf,99,0,0,first_order,1.0093963144740123,0.06699991226196289,101,0.0337273986178823,0.0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.47473493739540085
61,dixmaang,99,0,0,first_order,1.0134777410482354,0.03900003433227539,89,0.06580955383454222,0.0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.31966168027851516
62,dixmaanh,99,0,0,first_order,1.0238110714453108,0.03399991989135742,75,0.13184879912289482,0.0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25800783465236143
63,dixmaani,99,0,0,first_order,1.0114017864856892,0.06499981880187988,134,0.018597662906847667,0.0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6889575841662667
64,dixmaanj,99,0,0,first_order,1.00308100227332,0.05900001525878906,80,0.03244971920584015,0.0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2989494783673491
65,dixmaank,99,0,0,first_order,1.0068956736668966,0.03599977493286133,75,0.0628558847847179,0.0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2715075787280498
