id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,1989,0,0,first_order,695496.3467147727,1.1589999198913574,499,1.355892033175296,0.0,500,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8808754726081217
32,arglina,2000,0,0,first_order,2000.000037757602,33.74600005149841,22,0.012289435327441705,0.0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6187164565971907
33,arglinb,2000,0,0,first_order,7.377359728640961e12,53.914000034332275,31,4.099571355668876e16,0.0,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6632751606785732
34,arglinc,2000,0,0,first_order,3.7595643753871844e14,49.882999897003174,29,2.92216846685836e17,0.0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6893484902328109
35,arwhead,2000,0,0,first_order,0.0006957596642753749,0.8849999904632568,14,0.24279159694173938,0.0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.14650283446628282
36,bdqrtic,2000,0,0,first_order,7993.016189198645,14.92799997329712,89,26.767455985471727,0.0,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8410194597070277
41,broydn7d,2000,0,0,first_order,496.5849214482436,27.750999927520752,1657,0.02063395822980889,0.0,1658,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8864843830014895
42,brybnd,2000,0,0,first_order,0.006679322740018759,10.102999925613403,49,1.0971516318187318,0.0,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7447932082322891
45,chainwoo,2000,0,0,first_order,8.950971392931875,0.2089998722076416,59,25.451684376246686,0.0,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7583780623067109
46,chnrosnb,2000,0,0,first_order,1816.2473871239188,1.2709999084472656,212,2.7243303024907357,0.0,213,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.852635871612514
49,clplatea,1936,0,0,first_order,-0.012010657371600002,57.871999979019165,5918,0.00010180133947659471,0.0,5919,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8755318004480499
50,clplateb,1936,0,0,first_order,-0.005185561503980597,20.07100009918213,2006,9.059795929421161e-5,0.0,2007,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8801826705863363
51,clplatec,1936,0,0,max_time,-0.0007400401917576301,120.00600004196167,12011,0.005321631127915423,0.0,12012,10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8816808851580149
53,cosine,2000,0,0,first_order,-1998.9999999225124,0.307999849319458,73,0.0021184023048041608,0.0,74,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7792002527887555
