id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
25,NZF1,91,0,0,first_order,20945.073741656615,0.006999969482421875,413,0.20374626733693507,0.0,414,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8859551663203202
32,arglina,100,0,0,first_order,100.00000311742838,0.09299993515014648,88,0.0035312482161511073,0.0,89,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16794085502455994
33,arglinb,100,0,0,first_order,493778.53259245976,0.026000022888183594,31,1.3398832289377956e9,0.0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.31284533528551
34,arglinc,100,0,0,first_order,445666.10115804535,0.06800007820129395,91,1.2352546424392679e9,0.0,92,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.20313343613941465
35,arwhead,100,0,0,first_order,6.674665668171542e-6,0.021000146865844727,78,0.06949690776469561,0.0,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1570265943052219
36,bdqrtic,100,0,0,first_order,378.79113181337067,0.05900001525878906,94,1.3795270002488838,0.0,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7429921902891378
41,broydn7d,100,0,0,first_order,35.64755527095068,0.03600001335144043,638,0.005222997644745451,0.0,639,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8753065702131385
42,brybnd,100,0,0,first_order,3.434147017613045e-5,0.031999826431274414,69,0.09348840311868295,0.0,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1154109795810754
45,chainwoo,100,0,0,first_order,2.2144827376181992,0.0019998550415039062,139,6.49912118407424,0.0,140,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7331348190840473
46,chnrosnb,100,0,0,first_order,0.12326597109034944,0.003999948501586914,163,0.392289923546709,0.0,164,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8023970340978072
49,clplatea,100,0,0,first_order,-0.009145200727121335,0.006000041961669922,132,9.516875956423283e-5,0.0,133,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8971521429410169
50,clplateb,100,0,0,first_order,-0.006200758931677777,0.003999948501586914,121,9.138020218522968e-5,0.0,122,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8927352097118197
51,clplatec,100,0,0,first_order,-0.0051138106586213735,0.1960000991821289,6651,0.00010957132314169939,0.0,6652,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8943741794254549
53,cosine,100,0,0,first_order,-98.9999999992736,0.01900005340576172,980,0.000301690580902453,0.0,981,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8516734474507496
54,cragglvy,100,0,0,first_order,33.35085957873368,0.002000093460083008,38,3.342233250168569,0.0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.17026362137867393
55,curly,100,0,0,first_order,-10031.629022357914,0.3880000114440918,10914,0.0014068125770786604,0.0,10915,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8753447191124383
56,curly10,100,0,0,first_order,-10031.629022357914,9.233999967575073,10914,0.0014068125770786604,0.0,10915,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8753447191124383
57,curly20,100,0,0,first_order,-10031.629023177038,17.687999963760376,23256,0.002502990871223919,0.0,23257,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8531608362161917
58,curly30,100,0,0,first_order,-10031.629020536126,17.39800000190735,21302,0.004679068766154092,0.0,21303,14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8641840912477398
59,dixmaane,99,0,0,first_order,1.0002986084228012,0.042999982833862305,110,0.01912836908404333,0.0,111,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6108721433347015
60,dixmaanf,99,0,0,first_order,1.0007094028626806,0.03600001335144043,107,0.03374809182372552,0.0,108,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3631932865267252
61,dixmaang,99,0,0,first_order,1.0027325400627967,0.03600001335144043,96,0.06326477187527488,0.0,97,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.32334646580644344
62,dixmaanh,99,0,0,first_order,1.0169086795794169,0.03099989891052246,80,0.12218965146918409,0.0,81,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.14278873081550703
63,dixmaani,99,0,0,first_order,1.0064298166795038,0.06999993324279785,107,0.01864813502246218,0.0,108,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6022948024136604
64,dixmaanj,99,0,0,first_order,1.019560124335387,0.043000221252441406,106,0.032824712256054926,0.0,107,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.399225170167119
65,dixmaank,99,0,0,first_order,1.0460698617724713,0.03699994087219238,91,0.05799214335886697,0.0,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24805435208505477
66,dixmaanl,99,0,0,first_order,1.0423644082241523,0.03299999237060547,76,0.12141887229075383,0.0,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11847347077778927
67,dixmaanm,99,0,0,first_order,1.0010117358108372,0.11399984359741211,104,0.00774009084401575,0.0,105,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7103868792732014
