id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,91,0,0,first_order,20945.065626004827,3.4649999141693115,1077,0.002139605023464123,0.0,1078,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8999297702182597
32,arglina,100,0,0,first_order,100.00000000041528,1.0210001468658447,197,4.0756350710041846e-5,0.0,198,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4097492650988284
33,arglinb,100,0,0,first_order,102.33358893810068,0.6659998893737793,101,1.3843933866916345e7,0.0,102,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6052754651905158
34,arglinc,100,0,0,first_order,112.47399730987792,0.7269999980926514,94,1.44936242263004e7,0.0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.22751179771728872
35,arwhead,100,0,0,first_order,7.981375560461856e-10,0.48200011253356934,187,0.0005101852599310754,0.0,188,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.44917580942265634
36,bdqrtic,100,0,0,first_order,378.7692018032095,0.6000001430511475,213,0.027194204029374495,0.0,214,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8998904423160985
41,broydn7d,100,0,0,first_order,35.46156666115382,0.6500000953674316,802,5.4817482966950484e-5,0.0,803,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.899882282670562
42,brybnd,100,0,0,first_order,4.442142716847175e-8,0.7990000247955322,228,0.002713716398923591,0.0,229,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8825840482133855
45,chainwoo,100,0,0,first_order,1.0012335850293583,0.39100003242492676,363,0.060842154061223785,0.0,364,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8994568377319545
46,chnrosnb,100,0,0,first_order,3.59806013536954e-5,0.5379998683929443,3389,0.006098424519751667,0.0,3390,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000459
49,clplatea,100,0,0,first_order,-0.00914521418816957,0.9859998226165771,230,1.0469498412631515e-6,0.0,231,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000035
50,clplateb,100,0,0,first_order,-0.0062007745462012934,0.9820001125335693,187,8.023449153879598e-7,0.0,188,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8972697383028588
51,clplatec,100,0,0,first_order,-0.005114050946751411,1.4499998092651367,14901,1.0680339262148885e-6,0.0,14902,11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8999999999998003
53,cosine,100,0,0,first_order,-98.99999999999935,0.3640000820159912,277,7.578123291574413e-6,0.0,278,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8984249169093232
54,cragglvy,100,0,0,first_order,32.27013948180303,0.4199998378753662,192,0.035229196097626786,0.0,193,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8999379358902484
55,curly,100,0,0,max_time,-10031.62902406377,60.00099992752075,16171444,0.0004126687188050974,0.0,16171445,6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8994671848971253
56,curly10,100,0,0,max_time,-10031.62902406377,60.00099992752075,545256,0.0004126687188050974,0.0,545257,6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8994671848971253
57,curly20,100,0,0,max_time,-10031.629024041411,60.00100016593933,436788,0.0007293660256206832,0.0,436789,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8981813089057884
58,curly30,100,0,0,max_time,-10031.629023939791,60.00100016593933,305450,0.0011745282939597606,0.0,305451,11471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8999386695759339
59,dixmaane,99,0,0,first_order,1.000000485123535,1.312999963760376,246,0.0001866151294088577,0.0,247,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000037
60,dixmaanf,99,0,0,first_order,1.0000008167859387,1.1559998989105225,224,0.0003353187464760923,0.0,225,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000035
61,dixmaang,99,0,0,first_order,1.0000013431510066,0.16900014877319336,209,0.0006565095072728792,0.0,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8999171447943314
62,dixmaanh,99,0,0,first_order,1.0000014718016967,0.17999982833862305,216,0.0006090414480328543,0.0,217,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8978525156435612
63,dixmaani,99,0,0,first_order,1.0000592463708937,1.4779999256134033,526,0.00018228277603958974,0.0,527,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.897148053015879
64,dixmaanj,99,0,0,first_order,1.0001120406731052,1.2009999752044678,268,0.000329160005024265,0.0,269,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000038
65,dixmaank,99,0,0,first_order,1.0001358410119447,0.19300007820129395,235,0.0006366767501098135,0.0,236,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8949595299265174
66,dixmaanl,99,0,0,first_order,1.0001477408205972,0.19300007820129395,214,0.0013166729061859605,0.0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000035
67,dixmaanm,99,0,0,first_order,1.0000134919431058,3.009999990463257,1409,7.939426898055219e-5,0.0,1410,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8994308021592153
68,dixmaann,99,0,0,first_order,1.000074846494146,1.819000005722046,554,0.00018183969618291076,0.0,555,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8990213607572455
69,dixmaano,99,0,0,first_order,1.0001431941398975,0.48200011253356934,298,0.00029735521997828614,0.0,299,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000038
