id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,91,0,0,first_order,20945.065626076484,3.5210001468658447,518,0.002215188941408857,0.0,519,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8913053629799598
32,arglina,100,0,0,first_order,100.0000000003378,0.9689998626708984,55,3.676242801284494e-5,0.0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1280540276348416
33,arglinb,100,0,0,first_order,101.37907381472938,0.6620001792907715,69,1.3718007009775389e7,0.0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12852893121019363
34,arglinc,100,0,0,first_order,102.7732643772366,0.6790001392364502,68,1.3298433952042196e7,0.0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11860341085649766
35,arwhead,100,0,0,first_order,2.2751800443643333e-10,0.4720001220703125,121,0.00040048262993412235,0.0,122,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.27774278869181607
36,bdqrtic,100,0,0,first_order,378.76920737328896,0.5820000171661377,209,0.029118334168098378,0.0,210,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8971893768844391
41,broydn7d,100,0,0,first_order,35.47474845362711,0.6429998874664307,684,4.825013247827145e-5,0.0,685,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8927346101561721
42,brybnd,100,0,0,first_order,4.721326809445033e-8,0.7799999713897705,217,0.002706110394262295,0.0,218,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8926365823564533
45,chainwoo,100,0,0,first_order,1.0008205212939312,0.38899993896484375,280,0.0699858026963312,0.0,281,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8975071339555986
46,chnrosnb,100,0,0,first_order,3.526758177416885e-5,0.4760000705718994,1404,0.005979657147659562,0.0,1405,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.890573540872021
49,clplatea,100,0,0,first_order,-0.009145214184861668,0.9309999942779541,191,1.0822146548938203e-6,0.0,192,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8622096653145885
50,clplateb,100,0,0,first_order,-0.006200774543630533,0.9529998302459717,175,1.0273714630291579e-6,0.0,176,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8604238006390972
51,clplatec,100,0,0,first_order,-0.005114050948193141,1.2189998626708984,8579,1.0415151195537175e-6,0.0,8580,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8915476080210774
53,cosine,100,0,0,first_order,-98.9999999999979,0.372999906539917,73,8.06803602389924e-6,0.0,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.304886186555292
54,cragglvy,100,0,0,first_order,32.27012022255085,0.4350001811981201,186,0.036951379711051634,0.0,187,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8948716632667845
55,curly,100,0,0,max_time,-10031.629024128455,60.001999855041504,18912897,0.00011257786255481107,0.0,18912898,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.893945106061637
56,curly10,100,0,0,max_time,-10031.629024128455,60.00200009346008,714015,0.00011257786255481107,0.0,714016,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.893945106061637
