id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,1989,0,0,max_time,695496.0577017162,120.00099992752075,18560195,0.04276767449758561,0.0,18560196,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8608572558959158
32,arglina,2000,0,0,first_order,2000.0000000000866,27.235000133514404,14,1.651979613498438e-11,0.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9000000000000002
33,arglinb,2000,0,0,first_order,1.813938656439055e10,53.23099994659424,34,2.0328215486112098e15,0.0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6902427860289846
34,arglinc,2000,0,0,first_order,1.334597813074343e10,69.55999994277954,41,1.7410517309266362e15,0.0,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6528655643474878
35,arwhead,2000,0,0,first_order,6.548656363847272e-7,22.210000038146973,178,0.003979658284899724,0.0,179,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4075434838544394
36,bdqrtic,2000,0,0,max_time,7989.446037245783,120.17400002479553,690,23.231209990460044,0.0,691,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8345297076159784
41,broydn7d,2000,0,0,max_time,666.098051218357,120.01799988746643,6875,0.023652738181358785,0.0,6876,6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8634708126800347
42,brybnd,2000,0,0,first_order,2.938904406531723e-7,13.94599986076355,74,0.009871040070207962,0.0,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.17087171988396047
45,chainwoo,2000,0,0,first_order,1.009434872936173,0.8090000152587891,182,0.2900895411892264,0.0,183,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6865822046898197
46,chnrosnb,2000,0,0,first_order,6.645782855056124e-5,3.484999895095825,560,0.00850243302326326,0.0,561,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8695623306188068
49,clplatea,1936,0,0,first_order,-0.01201431929624227,87.19899988174438,7772,1.1950818335303938e-7,0.0,7773,7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8610299514754957
50,clplateb,1936,0,0,first_order,-0.0051878581209139655,33.89400005340576,3033,1.0764526282471966e-7,0.0,3034,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8578688055891719
51,clplatec,1936,0,0,max_time,-0.0009433958898876488,120.00399994850159,10714,0.18234689027225795,0.0,10715,10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8561982204052486
53,cosine,2000,0,0,first_order,-1998.9999999999911,0.6189999580383301,122,2.044672780878056e-5,0.0,123,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6682425020694553
54,cragglvy,2000,0,0,first_order,674.3767893739425,3.1419999599456787,179,0.1690954048162768,0.0,180,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8228233830966607
55,curly,2000,0,0,max_time,-200629.22730523438,120.01199984550476,8428,17.51366922416966,0.0,8429,8353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8579581496803573
56,curly10,2000,0,0,max_time,-200613.78599683457,120.13699984550476,322,137.54471139988954,0.0,323,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8664721057351362
57,curly20,2000,0,0,max_time,-200589.71047806562,120.1489999294281,324,270.2501986467252,0.0,325,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.872090548371577
58,curly30,2000,0,0,max_time,-200556.36208756172,120.20000004768372,313,487.7775288470248,0.0,314,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8740495866510256
59,dixmaane,1998,0,0,first_order,1.000054483989441,34.104000091552734,223,0.0008178367473603994,0.0,224,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8863953522318923
60,dixmaanf,1998,0,0,first_order,1.000102498200326,28.109000205993652,187,0.0013756690241941256,0.0,188,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8147335293065325
61,dixmaang,1998,0,0,first_order,1.000241966469355,24.13700008392334,163,0.002859070231226875,0.0,164,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7500334609016153
62,dixmaanh,1998,0,0,first_order,1.0003453084709397,23.854000091552734,161,0.006009990274875293,0.0,162,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7130560294831649
63,dixmaani,1998,0,0,max_time,1.0004834831687337,120.03799986839294,719,0.02535497667264639,0.0,720,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8661488124073798
64,dixmaanj,1998,0,0,first_order,1.0000245173759272,31.627000093460083,197,0.0013131383008143883,0.0,198,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8377756612425
65,dixmaank,1998,0,0,first_order,1.0000914447114975,27.931000232696533,176,0.0027755358016553606,0.0,177,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7393539135856287
66,dixmaanl,1998,0,0,first_order,1.0003443360419357,27.236999988555908,172,0.0060268590231663316,0.0,173,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7209045303713194
67,dixmaanm,1998,0,0,max_time,1.002230653879316,120.24100017547607,356,0.01938664586270631,0.0,357,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8816671120873093
68,dixmaann,1998,0,0,max_time,1.0010887068792118,120.16300010681152,344,0.024292145464389042,0.0,345,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8675983493499013
69,dixmaano,1998,0,0,first_order,1.0022588724538566,79.8659999370575,237,0.001256326232792123,0.0,238,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8809712014543754
70,dixmaanp,1998,0,0,first_order,1.00708675789303,73.7480001449585,217,0.0027493056802182117,0.0,218,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8578920245281425
71,dixon3dq,2000,0,0,max_time,0.0019572355086929882,120.00099992752075,114922,0.005479599576710259,0.0,114923,114486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8566388533555669
72,dqdrtic,2000,0,0,first_order,0.00031843524686150774,0.30699992179870605,117,0.05290470196978678,0.0,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3594964426314898
73,dqrtic,2000,0,0,first_order,5.4710282498149805e7,1.064000129699707,163,470843.7637484211,0.0,164,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8592365438390175
74,edensch,2000,0,0,first_order,12003.28459223627,1.2969999313354492,95,0.0013413191396732162,0.0,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5575060514771892
75,eg2,2000,0,0,first_order,-1998.9473927861923,0.07799983024597168,29,0.0009128175322091575,0.0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6545256973306571
77,engval1,2000,0,0,first_order,2218.3131444201017,0.23000001907348633,74,0.0042218405387416825,0.0,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2121749763735458
78,errinros,2000,0,0,first_order,1592.3403692351335,1.443000078201294,171,0.7565076706384938,0.0,172,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8794252169499889
79,extrosnb,2000,0,0,first_order,0.003624318363795508,3.6490001678466797,1621,0.011854340396129794,0.0,1622,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.824438293656506
80,fletcbv2,2000,0,0,max_time,-0.5006907206109839,120.00600004196167,21448,0.0002532982780411956,0.0,21449,21443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8579349559575634
