id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,91,0,0,first_order,20945.065626429037,0.05500006675720215,5241,0.002498573184195801,0.0,5242,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
32,arglina,100,0,0,first_order,100.00000000039745,0.1640000343322754,104,3.9889696182134473e-5,0.0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
33,arglinb,100,0,0,first_order,113.08124924085183,0.13900017738342285,127,1.5189961487335173e7,0.0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
34,arglinc,100,0,0,first_order,99.31463695181833,0.07999992370605469,65,1.2845445680277556e7,0.0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
35,arwhead,100,0,0,first_order,2.454354319780805e-8,0.04900002479553223,116,0.000770988291451277,0.0,117,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
36,bdqrtic,100,0,0,first_order,378.7693615279938,0.5539999008178711,1203,0.02920643917133418,0.0,1204,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
41,broydn7d,100,0,0,first_order,19.57962844210534,0.30100011825561523,4777,5.600930593770256e-5,0.0,4778,4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
42,brybnd,100,0,0,first_order,6.350899358160021e-8,0.05500006675720215,78,0.0023855132783351073,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
45,chainwoo,100,0,0,first_order,157.75828468038404,0.35500001907348633,23505,0.07007821174851732,0.0,23506,17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
46,chnrosnb,100,0,0,first_order,4.009539917869537e-5,0.23599982261657715,11783,0.006349033848643315,0.0,11784,8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
49,clplatea,100,0,0,first_order,-0.009145214176511672,0.03299999237060547,1091,1.0940231271230717e-6,0.0,1092,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
50,clplateb,100,0,0,first_order,-0.006200774528678821,0.04800009727478027,1336,9.855399730382539e-7,0.0,1337,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
51,clplatec,100,0,0,first_order,-0.005114050945707301,2.4100000858306885,76447,1.0982686613212583e-6,0.0,76448,60634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
53,cosine,100,0,0,first_order,-98.99999999999753,0.0009999275207519531,62,7.873555811802767e-6,0.0,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
54,cragglvy,100,0,0,first_order,32.27127329363119,0.008999824523925781,265,0.03896762335128727,0.0,266,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
55,curly,100,0,0,max_time,-10031.62902406274,60.00099992752075,26324072,0.00027871851806970206,0.0,26324073,46726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
56,curly10,100,0,0,max_time,-10031.62902406274,60.00099992752075,218742,0.00027871851806970206,0.0,218743,46726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
57,curly20,100,0,0,max_time,-10031.629024073556,60.00100016593933,218695,0.0004809733606178335,0.0,218696,45746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
58,curly30,100,0,0,max_time,-10031.629018238009,60.00600004196167,78737,0.005898781486852719,0.0,78738,55617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
59,dixmaane,99,0,0,first_order,1.000000753083646,0.11300015449523926,266,0.0001919190673759475,0.0,267,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
60,dixmaanf,99,0,0,first_order,1.0000001536663363,0.13400006294250488,310,7.880192598740207e-5,0.0,311,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
61,dixmaang,99,0,0,first_order,1.0000005162189611,0.127000093460083,292,0.00014446210449043972,0.0,293,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
62,dixmaanh,99,0,0,first_order,1.0000059271914454,0.10700011253356934,245,0.0004900167168817393,0.0,246,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
63,dixmaani,99,0,0,first_order,1.0000192123266496,2.937000036239624,6567,8.872604727842902e-5,0.0,6568,6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
64,dixmaanj,99,0,0,first_order,1.0000273545286218,2.265000104904175,4817,0.00010565987136961378,0.0,4818,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
65,dixmaank,99,0,0,first_order,1.0000938258452996,0.8169999122619629,1801,0.00019921646921155624,0.0,1802,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
66,dixmaanl,99,0,0,first_order,1.0000837347965978,0.9709999561309814,2076,0.00018627940725798279,0.0,2077,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
67,dixmaanm,99,0,0,first_order,1.0000036572728068,10.608999967575073,11371,3.8634827897983956e-5,0.0,11372,11359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
68,dixmaann,99,0,0,first_order,1.000000356948013,14.867999792098999,15822,1.2069729381992811e-5,0.0,15823,15813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
69,dixmaano,99,0,0,first_order,1.0000226874903517,5.267000198364258,5673,9.622578809727773e-5,0.0,5674,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
70,dixmaanp,99,0,0,first_order,1.000254053109432,0.39800000190734863,414,0.0005835132852239941,0.0,415,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
71,dixon3dq,100,0,0,first_order,4.111975400805047e-8,0.7010002136230469,58065,6.656435177252048e-6,0.0,58066,58033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
72,dqdrtic,100,0,0,first_order,3.178504483867851e-5,0.014999866485595703,659,0.011806958306171579,0.0,660,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
73,dqrtic,100,0,0,first_order,25.229359311022115,0.003000020980834961,105,14.29358402102439,0.0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
74,edensch,100,0,0,first_order,603.2845920369994,0.004999876022338867,85,0.0002925379547119226,0.0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
75,eg2,100,0,0,first_order,-98.94740268182917,0.0,23,3.475658348132249e-5,0.0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
77,engval1,100,0,0,first_order,109.08813642345619,0.002000093460083008,99,0.0010738388419704085,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
78,errinros,100,0,0,first_order,78.65247782790115,0.009999990463256836,334,0.1881950704704754,0.0,335,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
79,extrosnb,100,0,0,first_order,0.0036814554896770018,0.13899993896484375,13242,0.011898458913865166,0.0,13243,9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
80,fletcbv2,100,0,0,first_order,-0.5140067857525118,0.5160000324249268,14067,1.0010878466838493e-6,0.0,14068,14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
81,fletcbv3,100,0,0,first_order,-2.0108486321080195,0.003000020980834961,60,8.143270001808219e-7,0.0,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
82,fletchcr,100,0,0,first_order,4.681585009066278e-8,0.13699984550476074,10925,0.00028379628438014704,0.0,10926,8669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
