id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,988,0,0,first_order,339895.8846222942,7.1519999504089355,10565,0.0008700980417455606,0.0,10566,10547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
32,arglina,1000,0,0,first_order,1000.0,3.6659998893737793,14,3.7455267941845167e-14,0.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
33,arglinb,1000,0,0,first_order,796217.6763867007,6.892000198364258,37,1.683921148708297e12,0.0,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
34,arglinc,1000,0,0,first_order,1.3988570377060655e8,7.060999870300293,37,2.2259991137854984e13,0.0,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
35,arwhead,1000,0,0,first_order,1.1441044232007869e-6,22.188999891281128,608,0.005240038342292353,0.0,609,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
36,bdqrtic,1000,0,0,max_time,3983.877715439232,60.007000207901,1543,11.663929584395111,0.0,1544,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
41,broydn7d,1000,0,0,max_time,105.66405962347731,60.00099992752075,12962,0.004389942264390607,0.0,12963,12947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
42,brybnd,1000,0,0,first_order,4.064025225229156e-7,1.2799999713897705,35,0.0079346338081782,0.0,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
45,chainwoo,1000,0,0,max_time,2800.375057148311,60.00099992752075,47807,19.996641774868905,0.0,47808,47796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
46,chnrosnb,1000,0,0,max_time,529.9884150182975,60.00099992752075,37085,12.943746714296285,0.0,37086,37080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
