id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,1989,0,0,first_order,695496.057303123,2.5290000438690186,1266,0.013800761455237932,0.0,1267,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8914140001965105
32,arglina,2000,0,0,first_order,2000.0000000010468,59.32000017166138,42,6.355624449471619e-5,0.0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7676015009427051
33,arglinb,2000,0,0,first_order,7.409084439561699e10,60.69799995422363,43,4.1083765241034785e15,0.0,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7956292466148759
34,arglinc,2000,0,0,first_order,8.49595651126459e10,70.47300004959106,43,4.3928120792132795e15,0.0,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.799594898538383
35,arwhead,2000,0,0,first_order,8.182501216147386e-6,31.592999935150146,268,0.014197925082524442,0.0,269,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6540385325274927
36,bdqrtic,2000,0,0,max_time,7989.446843447249,120.12800002098083,826,11.06313988730878,0.0,827,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.850353382353563
41,broydn7d,2000,0,0,max_time,587.7351549708526,120.01699995994568,8340,0.005935576022980026,0.0,8341,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8920122217137071
42,brybnd,2000,0,0,first_order,6.470389029820132e-8,9.252000093460083,55,0.0024448332110246595,0.0,56,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2899320752343641
45,chainwoo,2000,0,0,first_order,1.0061624701162517,0.7170000076293945,220,0.2824309085767566,0.0,221,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.719654387780396
46,chnrosnb,2000,0,0,first_order,0.0006993782333100295,3.0399999618530273,578,0.026935534039910815,0.0,579,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.892529842667098
49,clplatea,1936,0,0,first_order,-0.012014319296253446,99.39599990844727,9572,1.2842207395151953e-7,0.0,9573,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8666729486746704
50,clplateb,1936,0,0,first_order,-0.005187857812444803,40.758999824523926,4574,1.0013338071863923e-6,0.0,4575,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8937645410532944
51,clplatec,1936,0,0,max_time,-0.000896446496700614,120.00399994850159,11717,0.08275338835073091,0.0,11718,10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8713702735152511
53,cosine,2000,0,0,first_order,-1998.9999999999984,0.3559999465942383,87,2.297964566629026e-5,0.0,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18726136459444503
54,cragglvy,2000,0,0,first_order,674.3751102325607,2.1760001182556152,196,0.1720580798843854,0.0,197,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7984978628887747
55,curly,2000,0,0,max_time,-200628.68941634413,120.00600004196167,10092,7.9668589246260675,0.0,10093,8386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8840152717278249
56,curly10,2000,0,0,max_time,-200610.61203371006,120.21800017356873,395,7.76923036209121,0.0,396,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8925892266593436
57,curly20,2000,0,0,max_time,-200576.8040882336,120.04800009727478,390,49.49735195375241,0.0,391,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8930399337017555
58,curly30,2000,0,0,max_time,-200533.74503841327,120.13000011444092,396,66.31129554277139,0.0,397,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8820849438186423
59,dixmaane,1998,0,0,first_order,1.0001468367126312,33.62400007247925,243,0.0008464301621283444,0.0,244,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8755746708771001
60,dixmaanf,1998,0,0,first_order,1.00003333735875,27.12000012397766,197,0.0013112307930396422,0.0,198,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.782671181013663
61,dixmaang,1998,0,0,first_order,1.0003182239178363,26.875,193,0.002784599129333601,0.0,194,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7798107271798336
