id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,988,0,0,first_order,339895.8846397222,0.39499998092651367,635,0.00868014674872063,0.0,636,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8926246493084611
32,arglina,1000,0,0,first_order,1000.0000000033906,19.842000007629395,62,0.00011668084242106575,0.0,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18994013806806412
33,arglinb,1000,0,0,first_order,5.1546127031012833e8,22.531999826431274,72,4.285879491292423e13,0.0,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12824857715106472
34,arglinc,1000,0,0,first_order,6.439859869129792e8,21.71299982070923,69,4.776140990563391e13,0.0,70,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12921435538120737
35,arwhead,1000,0,0,first_order,2.2549594191900724e-8,4.2159998416900635,137,0.0015692351845299007,0.0,138,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.37129122603339526
36,bdqrtic,1000,0,0,first_order,3983.8306048315962,9.968999862670898,267,0.29691683375251915,0.0,268,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8825474105262922
41,broydn7d,1000,0,0,first_order,488.2323893740125,23.126999855041504,5701,0.0001585461267118732,0.0,5702,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8929314008689428
42,brybnd,1000,0,0,first_order,6.788863631915674e-7,7.168000221252441,130,0.008540030002606867,0.0,131,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6101635913419616
45,chainwoo,1000,0,0,first_order,1.006900932143561,0.28099989891052246,232,0.18066697557407665,0.0,233,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8478547744576403
46,chnrosnb,1000,0,0,first_order,0.0002227180316657521,13.64299988746643,9685,0.015077600833007227,0.0,9686,8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8906731719662903
