id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,4992,0,0,first_order,1.7622965751765943e6,12.07200002670288,822,0.006044758831384948,0.0,823,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8617623081453821
32,arglina,5000,0,0,max_time,24073.486328125,130.6010000705719,2,276.21358640101033,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
33,arglinb,5000,0,0,max_time,4.517225124196921e25,141.47899985313416,2,1.5845185374128445e24,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
34,arglinc,5000,0,0,max_time,4.511706055175844e25,143.36099982261658,2,1.5826004036885798e24,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9
35,arwhead,5000,0,0,max_time,0.001450767870963432,120.36800003051758,150,1.5340946548192613,0.0,151,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.31752626909384885
36,bdqrtic,5000,0,0,max_time,20013.47562169065,120.43400001525879,117,216.2174568264954,0.0,118,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.843787564362264
41,broydn7d,5000,0,0,max_time,2940.257499968048,120.00399994850159,1125,16.31699183367657,0.0,1126,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8856901672603544
42,brybnd,5000,0,0,first_order,7.11388142394429e-7,81.9909999370575,69,0.015315925158271144,0.0,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18631146840185955
45,chainwoo,5000,0,0,first_order,1.023533567300888,4.9120001792907715,181,0.46260064102677784,0.0,182,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.689484889886279
46,chnrosnb,5000,0,0,first_order,4.2271494503231185e-5,22.652999877929688,586,0.006702450443057509,0.0,587,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8693826771234229
49,clplatea,4900,0,0,max_time,-0.011097435810695281,120.06500005722046,1331,0.01933117839359114,0.0,1332,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8693298565496991
50,clplateb,4900,0,0,max_time,-0.004937383699807623,120.09400010108948,1302,0.024608237036705803,0.0,1303,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8600471324801733
51,clplatec,4900,0,0,max_time,-0.00011425612316275601,120.02300000190735,1047,0.09151261910177794,0.0,1048,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8765349630773026
53,cosine,5000,0,0,first_order,-4998.99999999999,2.4110000133514404,85,1.4774175510344676e-5,0.0,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6379041477358427
54,cragglvy,5000,0,0,first_order,1688.2219624843335,18.770999908447266,171,0.19143146170888378,0.0,172,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8155221935540932
55,curly,5000,0,0,max_time,-501572.86226290214,120.06200003623962,1377,1.4334261124063299,0.0,1378,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8586771564183333
56,curly10,5000,0,0,max_time,-501520.93364812515,121.07299995422363,55,65.0431737843992,0.0,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8786804695405622
57,curly20,5000,0,0,max_time,-501416.32464083965,120.64800000190735,61,124.92269006327658,0.0,62,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8570482039634698
58,curly30,5000,0,0,max_time,-501095.93356901157,121.09899997711182,54,595.7482872422161,0.0,55,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8830693844532549
59,dixmaane,4998,0,0,max_time,1.5536724879829331,120.16899991035461,122,0.6125489094823566,0.0,123,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8870019448822279
60,dixmaanf,4998,0,0,max_time,1.0204991419358347,120.39800000190735,123,0.11234782872747175,0.0,124,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7758059707612055
