id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgsatβ
25,NZF1,1989,0,0,first_order,695496.0572589504,27.40499997138977,10023,0.0013921363306604363,0.0,10024,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
32,arglina,2000,0,0,first_order,2000.0000000000464,28.669000148773193,14,1.674224372472338e-11,0.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
33,arglinb,2000,0,0,first_order,1.8139386560243484e10,56.33400011062622,34,2.0328215483788348e15,0.0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
34,arglinc,2000,0,0,first_order,1.3345978123496326e10,68.22699999809265,41,1.7410517304539275e15,0.0,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
35,arwhead,2000,0,0,max_time,1.7213399479132363e-5,120.07500004768372,675,0.23817693612386706,0.0,676,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
36,bdqrtic,2000,0,0,max_time,8736.94103270414,120.14100003242493,626,7919.503544622345,0.0,627,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
41,broydn7d,2000,0,0,max_time,230.98046095868867,120.00999999046326,6380,0.04943040095426612,0.0,6381,6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
42,brybnd,2000,0,0,first_order,1.5816041005310215e-7,5.461999893188477,35,0.005271111511945418,0.0,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
45,chainwoo,2000,0,0,max_time,7566.797780974314,120.00200009346008,23667,13.355847944933037,0.0,23668,23656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
46,chnrosnb,2000,0,0,max_time,1642.728099766497,120.00699996948242,17906,18.3178134129286,0.0,17907,17901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
49,clplatea,1936,0,0,max_time,-0.011678700147263663,120.00399994850159,9926,0.008283680371375727,0.0,9927,9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
